year,ASMR,urbanization,dazhuanper,avgeduyrs,60_laborincome_per,60_pension_per,60_SRH_good,avgrent_fee,avgmonthNDVI,PM2.5,O3,secindust_per,terindust_per,GDP,logincomeperper,perGDP,doctor1k,numbed1k
2020,3.544029095,70.60751336,26.80195237,7.816545434,5.923744777,78.61086453,57.5710337,1148.687798,0.450254884,32.18551487,85.55161669,22.07,66.05,51840000,10.66300751,54570,2.982461083,7.682529635
2020,7.136019396,82.62537432,21.57204623,7.118528466,3.434504792,79.71246006,43.1248464,514.6641791,0.48446793,21.54898703,77.49398953,29.12,40.29,3400000,10.1674659,34809,3.524180636,8.84691637
2020,4.974654047,65.21457928,20.71243895,7.666165059,5.608080334,70.49738681,44.40660051,1259.796438,0.446701987,18.82841149,77.16342137,12.68,42.44,6150000,10.41861391,39184,3.095457793,5.79446067
2020,3.845475396,72.6795867,19.61012777,6.487622271,5.271856592,82.57829385,46.64576005,1083.769206,0.394599731,24.67710315,81.61424184,23.25,39.16,5720000,10.24891953,34031,3.236222255,7.512349706
2020,4.085781779,65.17007844,18.46604089,7.311701812,6.262803629,72.61120866,48.98668423,809.065488,0.408940416,24.98199107,80.06327909,12.93,38.55,8120000,10.408798,35124,3.143512303,6.806383477
2020,3.543986441,65.80607526,20.28828953,7.091318445,5.425073396,81.33549878,47.93553626,807.0571192,0.531010056,23.01467643,82.80860671,21.39,54.81,8320000,10.50892311,33428,3.571291341,6.732139614
2020,4.383529869,77.1632123,21.79746902,6.757576624,4.706498952,65.07337526,37.36897275,835.2394235,0.444285165,24.17746551,82.48979233,38.35,44.17,2060000,10.25054641,26979,2.843632135,6.284702535
2020,5.13613619,53.63628519,17.89663787,7.460585985,5.904021073,77.80795983,51.98584187,899.6478873,0.366983946,25.59677662,82.85174845,22.42,45.83,12000000,10.40680506,24273,2.997426668,7.223375404
2020,5.562879485,68.39021743,17.1502946,7.822385205,4.554827754,76.88622028,39.05870936,923.6842105,0.452291154,23.937569,80.57610651,22.47,35.02,4940000,10.29038128,35391,3.124578612,7.202993374
2020,4.756104584,43.65790978,15.25870438,7.034392971,16.42050391,54.00135148,44.40583068,909.6643878,0.40499641,31.19251717,84.65291728,11.3,40,11500000,10.29890232,22122,2.961795895,5.234325311
2020,6.949388852,84.65309866,16.52862903,7.264078193,4.315079241,89.34567708,41.4770647,866.8858338,0.618629008,18.59042623,75.84524452,17.35,43.2,2940000,10.28171849,26506,3.127840971,7.709803716
2020,4.999548338,66.26821809,17.79766465,9.813779686,10.30092593,58.8764245,56.07193732,722.4949563,0.437535624,36.04172453,101.8459369,43.28,46.87,10050000,10.55364894,93986,2.062346609,4.021853833
2020,4.312471568,46.56214339,15.36988326,9.662189457,15.72605653,39.80685745,57.1808275,738.7788779,0.656651259,23.26777883,83.49701351,22.65369215,58.41804758,11176986,10.43570278,32339.9,2.687104906,5.005590058
2020,4.344137378,47.55244981,13.26431868,9.207294752,16.43040397,37.03526547,53.62655999,590.8195627,0.570550136,31.64772785,102.4171344,34.56,45.25,21700000,10.43505654,35784,2.687872734,4.097764996
2020,5.660973903,65.95726585,16.61957941,9.50153854,7.773689052,66.42900951,54.30849433,616.749839,0.540862991,32.46549766,99.72846154,48.63,44.3,16410000,10.63559099,66446,2.709107323,5.431579953
2020,5.076318197,58.73395748,18.64912495,10.44133118,18.5896323,52.43567932,60.60553453,606.0748641,0.573527171,38.76246691,101.6225218,44.54,42.29,19060000,10.57538556,70162,2.877631909,5.419482334
2020,4.286016641,55.51990182,15.1886862,9.586937255,17.41423052,53.35201552,52.01552059,740.7027818,0.457857156,37.59017549,98.59811536,34.02,46.86,23690000,10.55140198,44143,2.396591209,4.437813266
2020,4.395967184,55.75948032,18.53483677,10.17248664,12.16351781,64.38722622,52.43270356,637.3295455,0.475881857,38.12424543,100.1993539,48.06531897,41.02952121,7652295,10.5182677,79216,2.777066529,5.680465897
2020,5.240006535,49.42993195,20.85333982,9.815076007,9.386281588,53.24909747,40.61371841,970.9923664,0.710308715,21.79328328,91.63581103,29.69696378,62.447072,307257,10.43420403,46200,3.62019498,8.111640204
2020,4.473370533,61.93775389,17.36916912,9.678832838,12.24656175,48.80192826,51.16262583,635.9605245,0.66454257,28.81075966,95.94668162,41.41,48.67,19150000,10.48438946,58304,3.369581341,6.737916188
2020,4.721641574,56.83328914,11.5965949,9.469447598,16.36353554,36.89697239,47.91504935,654.6147673,0.591159522,37.16039712,106.0291113,43.52,40.67,10970000,10.43087526,54474,2.735454409,4.106111411
2020,8.482041475,43.40502658,10.01574841,8.989868744,28.5512778,35.1974776,43.61101892,501.7482517,0.506787243,37.98343536,101.5542257,44.34870242,41.03530293,6174927,10.44604437,51329,2.363978458,6.354864324
2020,5.274921724,84.31167062,38.22186992,11.6442054,4.89527463,86.30222948,58.58700671,1456.932813,0.439744392,35.65510927,103.13607,35.59,61.83,156160000,10.92047394,131441,3.365114795,6.525533435
2020,6.723043646,59.28478815,10.93204779,9.088671848,28.74504124,30.51445123,56.99892954,903.9979757,0.472447164,35.75653761,101.4235926,43.24374206,45.10022023,8279117,10.5631038,72790,2.137595914,6.567274762
2020,4.82048924,56.7394546,13.34423734,9.454464993,11.47702715,45.14704501,44.02893921,528.2965686,0.614233481,29.26217364,96.59394139,41.27,44.49,15250000,10.4909964,58319,2.774688938,4.194384716
2020,3.880241286,61.24075286,15.5056449,9.701407619,19.62726895,51.93813219,57.40612443,620.0944737,0.613072592,37.93558518,100.8706066,45.72,43.13,46020000,10.62653328,84773,2.710156396,4.997005294
2020,5.892916161,60.46889134,11.49278574,9.118430625,21.35033966,36.9957022,51.88779518,776.3351933,0.511706025,36.49749995,104.5055715,39.24,45.12,21940000,10.56903227,51367,2.337267652,4.036183273
2020,4.356188282,63.76880545,21.02053416,10.46209387,13.28066683,63.96076968,56.57709215,755.9656257,0.65659204,29.20773891,91.3016296,42.9,46.3,42610000,10.62205879,104807,3.168981984,5.910046414
2020,5.050054468,56.22295231,15.33408781,9.679559188,19.04083134,42.62001104,50.93341916,690.5790058,0.587329528,34.3624218,91.35364682,41.17,46.43,37500000,10.47641435,70496,3.375952956,4.997630279
2020,5.998573954,58.18024509,12.76115418,9.389908897,16.94022137,38.14638328,55.34125003,492.5910325,0.66785683,23.59717906,88.1995686,38.63,50.02,25030000,10.51837585,53581,2.734440451,5.539588107
2020,4.869556151,54.27119821,13.19554144,9.477189226,12.85854939,43.25730226,52.21529373,567.2936968,0.583863597,30.74073566,89.23561892,33.03,54.37,35090000,10.55784193,52550,2.782291031,5.219673682
2020,4.893564659,47.17638483,13.57913856,9.350648613,15.39365798,39.77135804,52.15857995,614.1166573,0.644389712,25.2655422,79.4591453,28.59,55.86,16720000,10.31985963,36365,2.826754068,6.113008257
2020,5.366621931,46.95003601,14.82299407,9.806517849,9.256534533,52.43638567,52.06854769,491.6231343,0.601403702,29.38146408,86.29116964,38.69,49.4,16800000,10.37850982,43913,2.70473238,5.658485141
2020,7.043618817,52.16194969,10.92547157,9.251965697,16.49475891,30.94339623,45.97735849,654.3607113,0.619525878,26.46758126,82.97328226,31.05,51.18,22510000,10.33672994,34293,2.448381356,5.239109502
2020,5.854567327,64.3746325,24.18202259,10.56256057,10.27033738,62.39175642,51.82035445,571.3397642,0.581833847,32.46924018,90.49380903,50.15,42.64,23430000,10.64074731,85911,3.069495386,6.197680932
2020,6.569797027,50.72161344,13.74184137,9.041661922,13.36410848,30.60011541,44.22965955,695.3354416,0.617475506,23.98455845,78.2193738,28.20569892,56.43170217,1976225,10.23469596,26691,2.649807785,6.336951214
2020,5.868915305,50.43449882,13.07010441,9.383763109,12.08147782,43.06723844,45.77491891,477.9066023,0.585237547,32.8489603,89.53812543,42.8,39.94,18530000,10.41253159,47784,2.881946139,5.307713957
2020,6.104653025,46.94012504,11.18579972,9.322277137,15.65496027,30.36913612,51.66880287,749.6751489,0.637749191,26.27594021,85.5118669,31.97,49.34,21080000,10.39909801,38013,2.72901329,5.52910645
2020,5.35246977,60.65956679,13.05153837,9.748092235,12.84477341,43.01550171,45.51183577,704.9523161,0.552967251,32.06947338,94.92628826,40.55,47.95,40020000,10.51186629,78868,2.712630955,5.357169014
2020,4.683574106,51.64838859,15.85524301,9.492501128,18.83259019,25.88569112,46.89906769,654.3686734,0.654014609,24.69630231,81.61106547,26.94,56.31,5560000,10.23580833,36708,2.642668852,4.659772041
2020,5.622094139,82.60421019,31.87048193,11.03837415,8.49459903,56.33325699,57.91728692,1416.201726,0.595205224,31.18464406,91.63545552,39.03,57.48,121430000,10.96769816,123297,3.262866302,6.689249132
2020,4.887764902,71.25951063,19.5370706,9.980370565,13.31930433,52.13220276,55.38156836,760.7986709,0.647014386,26.90432653,89.73697835,46.27,45.49,31060000,10.79523966,79581,2.829295741,5.656541638
2020,4.212174335,54.44398464,17.15208517,10.12519351,6.369542777,64.67302204,44.64751958,675.4934211,0.317439171,27.73233146,89.59622925,16.27,55.29,5100000,10.19121962,27230,3.522030092,4.688734789
2020,4.69148447,79.67529041,18.18085497,10.13364475,4.512330205,78.70926369,42.86130706,590.2413793,0.558808155,24.52998847,87.52833357,25.74,61.69,5090000,10.19376625,44021,4.085202706,8.704290599
2020,4.233787483,63.51016209,21.64601425,10.57135098,4.99605989,77.5,52.98857368,674.1374551,0.472718271,31.95710549,90.86271625,35.17,51,14530000,10.34261307,35588,3.882205903,7.41477043
2020,4.117592952,57.70350776,15.23325592,9.987271151,5.77540107,77.59769642,50.34965035,671.6398547,0.434402578,34.48439944,97.03943811,28.14,60.23,4300000,10.28161572,37171,3.322289129,6.17211504
2020,2.965526954,51.56675941,18.33438591,10.28045553,7.838652087,69.48783754,53.65989734,845.6479422,0.391260611,36.22567312,96.71093732,19.54,45.73,5270000,10.28493315,24586,3.328313311,6.26593554
2020,3.663793654,46.88698683,17.04294271,9.955661092,8.964014371,53.46015666,51.83461924,882.3259525,0.32996254,33.4596021,91.47008339,18.33,52.46,7530000,10.29356826,27487,3.110527591,5.213063151
2020,3.928137168,59.89512801,19.41364592,10.30874398,6.750675068,76.01822682,53.58910891,723.5325318,0.50961567,28.56592172,90.15023405,32.04,56.07,7490000,10.28864791,35113,3.678576513,5.844003192
2020,5.752153415,77.00382462,19.60658621,10.54837145,5.432885906,70.5,40.18791946,724.9599616,0.569707357,21.49792193,84.15733986,33.24992392,57.63207148,3047500,10.27062755,35296,3.388646148,4.475066945
2020,3.275293643,65.94387325,29.74468099,11.03680089,6.04034247,69.63988531,61.11021996,1151.658104,0.370698343,39.04270922,93.0348867,41.55,50.41,66380000,10.45045222,77634,3.520385013,6.500122534
2020,3.712458084,77.07015432,26.09536817,7.749484702,9.804037043,66.95720028,67.20749106,886.6436888,0.438621408,36.38534234,113.4113644,46.33,51.57,78050000,11.01087622,147939,2.919220685,4.520548127
2020,4.982062223,65.67322106,21.04164696,8.458221986,14.03969097,42.99160784,61.84169426,981.5211886,0.483142632,39.62647877,111.3443096,40.52,49.29,40250000,10.6045533,87507,3.211426991,4.333846184
2020,4.460086104,61.52084203,20.43653353,8.844668875,21.8673907,42.38584696,61.56829789,989.7675343,0.471076586,40.26841967,112.1673112,41.87,46.35,32770000,10.51113131,71303,2.913013985,4.064043693
2020,3.463253778,86.80101367,37.37319642,9.08079529,4.532035247,82.4262502,64.64516711,1876.904823,0.451178009,34.555833,109.9220967,35.19,62.81,148180000,11.12066775,159322,4.060577465,6.168217175
2020,4.202882846,70.44375721,22.24145001,8.174448991,21.1162035,42.23164058,61.2593694,990.3424543,0.445412314,31.25065919,110.9208949,47.49,47.94,100360000,10.86826364,129900,2.895827226,5.030262203
2020,3.568807366,81.7238695,27.20309592,8.418243098,8.431390902,79.32968737,72.27489102,1285.9137,0.28944619,32.02686692,113.6528313,46.53,52.49,201700000,11.16995617,158466,2.916868197,4.989778214
2020,5.549544369,62.24250891,17.41168366,8.69496358,17.17712678,24.04797749,52.89864014,1161.367995,0.484586548,42.75645148,113.2614458,41.91,47.64,32620000,10.37395982,65503,2.954759865,6.173248042
2020,3.677243038,68.05541706,23.95021586,8.083561463,16.78892102,46.89697154,67.51635976,1052.171411,0.474475807,36.01389592,112.627516,47.83,46.4,53130000,10.80167541,117542,3.108739171,4.904535183
2020,4.321955738,82.79410651,26.25440905,7.931812263,7.846051734,72.07186995,69.33748399,1039.174043,0.394023338,34.09671268,114.0630823,46.49,52.47,123700000,11.07773284,165851,3.354401924,5.746076693
2020,4.534988971,65.63216455,20.31165295,8.250478391,18.03852331,40.81428617,57.75305517,1016.718352,0.526530907,48.82798425,115.2623032,40.05,50.12,73200000,10.53270936,80673,3.284972462,4.582668688
2020,4.45048609,64.11168188,16.81410601,8.340798786,23.39154091,36.46383147,58.71253517,1002.827933,0.517913757,33.9908511,111.634604,39.96,48.93,59530000,10.60665932,88731,3.154719881,4.673879882
2020,4.345517406,71.03175865,25.05656234,8.248735353,11.68465361,52.94806469,68.48118492,1032.659705,0.481012843,37.17001239,111.6775914,46.06,48.86,60480000,10.76219154,132784,2.895523638,4.146237212
2020,4.632627658,79.45466914,24.80187798,8.232497446,12.65427749,52.84192724,64.93849035,761.5532303,0.47502504,36.79708189,111.6997363,47.13,49.31,42200000,10.90727621,131580,2.792471261,3.886409807
2020,5.058463208,56.95638511,12.97655978,8.950331325,14.49608316,44.30551371,61.74676107,460.9425436,0.667787037,23.90287884,92.92031071,37.44,48.44,15730000,10.50856825,43305,2.521808554,3.957546421
2020,3.952354379,55.31450676,13.72244176,9.426575056,12.60371723,38.55957517,60.93760372,631.6223313,0.687266132,21.65401971,95.58496779,38.11,50.51,36450000,10.51951068,40754,2.101668961,4.03778634
2020,4.50746384,52.34949351,12.18520673,9.051424336,19.79297264,40.27067863,61.33024721,530.4632185,0.663978121,25.16539156,93.19402585,44.28,44.88,21680000,10.5867864,48307,2.063691383,4.12850154
2020,4.708461785,65.01554375,16.86063303,9.488467013,14.10584175,65.33938387,60.30934424,560.6211743,0.670916565,24.61366886,91.8223385,43.16,49.74,9570000,10.65214039,59134,2.366923845,5.126687869
2020,3.501639714,61.17545991,18.41282193,9.708226844,15.80658167,46.98886257,62.27132994,564.009101,0.585216538,28.13404457,96.12667258,47.33,45.6,32410000,10.60502444,70340,2.442896904,4.353651824
2020,3.530681586,78.07765843,30.17865527,10.74108644,7.252394659,73.54472389,67.62610296,1122.904395,0.437357538,30.85963892,97.06824376,46.59,49.32,57460000,10.75355301,92697,2.854832936,6.202551012
2020,4.997980001,67.80643892,15.15230753,9.601951856,20.43010753,55.7324396,62.03044268,483.3333333,0.641953546,25.71689917,87.88283935,43.61,48.49,9630000,10.60670882,53302,2.722177742,4.593294012
2020,4.63173366,54.32138649,12.31568251,9.107722411,19.35612515,38.92252474,62.04002465,743.2075472,0.632849619,25.19994844,94.24801477,38.19,50.53,26240000,10.58777056,40430,2.021386861,4.57827717
2020,3.370789312,73.59182835,16.94282444,9.648785265,11.8601863,55.56580282,65.85815734,387.1959943,0.584548488,28.80674298,90.69093553,45.95,47.15,10010000,10.6579885,83583,2.337631882,4.541375918
2020,5.364967437,56.34604455,12.85761978,9.360280971,18.95428299,47.54992848,67.42861684,653.5593389,0.608840232,27.65778724,93.01494333,40.79,47.63,27900000,10.51181187,55452,2.269504056,4.341712027
2020,4.543887888,64.40757115,13.98453337,9.511943124,19.64930376,47.81674403,64.31150077,497.9946967,0.607774652,26.18596884,94.38370552,51.17,41.4,9830000,10.57267498,84139,2.222274205,4.742584405
2020,3.180284357,74.56883019,16.71462291,10.11870476,8.815080511,74.72088943,60.45092468,485.6552262,0.495945334,34.59336025,94.20308622,40.6,53.02,17390000,10.54481498,52020,2.124875052,5.629445367
2020,6.318713604,79.44281299,19.40202729,10.33340873,4.491733962,83.00696635,59.28326344,598.933228,0.555362275,28.54159935,89.25045766,47.28,46.05,8100000,10.49260666,60210,2.884576227,7.815127698
2020,4.925574298,49.95960467,18.19667128,9.874446874,13.11771648,55.36583567,56.60126862,730.4180756,0.429353334,31.54581673,101.5125133,27.85,47.95,8760000,10.23985264,30371,2.820537187,5.53734488
2020,4.257720198,82.35007452,27.85231481,10.72824824,5.045191938,80.51063363,63.25773907,1018.576065,0.400857804,33.13459891,99.49839506,40.04,53.43,70300000,10.76595548,94685,3.126918841,6.095330895
2020,4.250286669,68.88348574,17.12649862,9.921351034,7.588994326,77.16523573,55.42501381,564.2368312,0.537025482,28.89167431,90.21377905,24.26,55.97,7790000,10.38424564,35389,2.855920849,6.17472935
2020,5.124781654,78.29310852,18.22188299,10.33324529,3.245180176,86.47421015,53.48238619,567.6673945,0.540583504,30.23413197,92.64877324,46.98,45.89,8280000,10.46475911,44137,2.808680908,5.489499144
2020,5.149650917,61.65448497,18.85268338,10.43222278,6.257744734,77.80256093,54.10987195,704.2872454,0.388364577,33.37748452,102.0892985,25.74,51.49,5050000,10.32344711,30541,2.781555048,6.320722646
2020,5.118399579,54.76042583,18.94506649,10.10965341,9.307017866,62.43442533,58.64485124,755.1866629,0.462532811,33.9478823,102.7312802,33.77,47.92,7700000,10.39684143,31514,2.161290349,5.338933544
2020,4.894125126,59.66504096,22.88621452,10.54889392,7.813883247,75.34760194,64.67218664,744.9248653,0.387217979,37.17775286,102.312859,25.09,55.5,10720000,10.4692558,39332,2.260477918,5.898989331
2020,3.632260694,66.78545164,19.69054502,10.24672223,6.338701961,74.96810716,52.0730346,546.9969512,0.462540918,37.4810228,94.63434104,44.87,44.51,8380000,10.45777488,51792,3.345423725,7.851275723
2020,4.931692402,77.40483316,22.29085013,10.44581587,5.244432123,84.33139266,63.27511321,794.4701222,0.35423289,38.18081709,102.9922621,54.91,37.12,13040000,10.66401297,93802,3.049598796,6.328025439
2020,5.042256709,84.51553915,31.48890986,11.17860668,4.078902123,85.22929757,63.70752446,1045.479575,0.392956635,39.83960515,100.3382983,32.87,62.51,65720000,10.76665173,75570,3.709333521,7.498379565
2020,4.138083948,55.18671487,14.65644326,9.796919248,11.0987754,64.20737451,56.1330911,844.2052222,0.453474473,36.0841686,98.3742094,26.7,48.11,6630000,10.22680218,27577,2.265215254,4.84739316
2020,5.090500617,67.17573184,17.39289701,9.860098671,8.244895519,73.68987474,57.81889929,606.754491,0.437835242,35.301757,98.17912178,44.08,47.85,13250000,10.5914463,56777,2.698638055,6.262180159
2020,4.543136416,82.0198124,28.67539082,10.47273953,7.831107903,68.60339228,38.83074702,747.7377655,0.08705014,32.12678517,108.0752544,56.87212469,37.40085316,3047500,10.69214944,137663,3.964003796,5.218001151
2020,4.696047557,59.98199797,21.1228753,9.99552703,12.49175764,51.36640047,49.1611107,811.0078175,0.15269045,30.48427221,105.7534017,29.41,45.31,8740000,10.42397634,56614,3.460679853,5.039919673
2020,3.833390898,86.15973851,26.19109122,10.52724162,6.811256071,77.86639368,59.99666698,729.2813511,0.198876581,27.21107726,104.5101976,41.37,54.86,27870000,10.83920829,102949,3.564655799,6.280039182
2020,3.688503472,53.10960174,20.41725488,9.929397395,11.06816898,52.52251984,55.46570741,1133.03945,0.337472677,22.91901329,95.12314681,31.2,49.18,17630000,10.45651023,43595,3.411326208,5.963626561
2020,3.507042214,77.44857771,24.52459948,9.799085294,14.41632653,47.23265306,52.41904762,838.6286322,0.207072546,30.95172488,109.2937875,56.76,39.39,35340000,10.82587963,164387,3.097549356,4.920046916
2020,3.194672592,79.14793535,36.39471358,11.22984123,7.859614434,67.71860447,62.41121836,1090.043668,0.305194123,31.16418316,104.5824117,29.13,66.33,28010000,10.81554936,81656,3.474652506,5.431937553
2020,6.90522645,73.87455832,20.3201856,10.14780373,4.156198629,76.98272386,46.15551627,1037.19037,0.419559212,16.53448373,81.80545144,27.9,47.27,11720000,10.49593003,45923,3.682773226,5.655241598
2020,5.281340751,50.03149833,21.20113615,10.24892837,8.707309569,56.86343457,49.84835831,845.5276031,0.341554724,28.5829048,96.13205418,28.97,47.14,12770000,10.45685529,44521,2.986598765,5.168858904
2020,4.750234423,95.37494992,22.48825999,10.11939337,5.542583262,81.29531768,54.16000983,919.3861572,0.152093746,35.47232997,110.121893,64.48,34.46,5630000,10.72540167,101238,2.958925373,5.736398735
2020,3.959608359,59.69643586,20.13386778,9.752756284,9.180225607,53.96371576,49.06170401,625.9331821,0.235457692,24.3713884,103.1237411,40.39,42.93,8270000,10.42031513,47837,2.748592299,4.95391273
2020,3.701106336,73.87909582,22.00167014,9.888010101,8.970152837,53.04473074,47.53140754,960.5210421,0.217043148,19.23456213,95.25078076,42.62605973,41.31173795,8398400,10.63081874,91235,3.502021092,4.518212407
2020,5.316250056,53.22659075,20.13901135,10.00321951,4.649584253,62.02273884,46.89462074,965.6665027,0.406067116,19.90542502,86.52126787,24.22740546,41.27195576,5479200,10.3628725,50561,2.607046648,6.128747453
2020,5.885197699,43.59405398,24.84344434,8.532724019,6.486820428,40.75370675,49.40280066,498.2222807,0.40236738,26.45289904,101.693836,19.6,59.94,3520000,10.31068782,29462,3.186994262,5.18937225
2020,6.45636015,77.92262064,21.69625381,7.722302462,5.128764732,81.90746399,44.9257966,417.1151226,0.224117482,36.27280803,110.6019388,47.79,45.2,5420000,10.43874039,72083,3.178114133,6.167244929
2020,5.983260676,55.76855067,21.85771586,7.486796655,8.626159102,56.23474866,38.53099073,481.2295529,0.212388885,32.33598653,108.7762816,43.89,42.44,6220000,10.34687445,44330,2.517514481,3.97479448
2020,4.793213615,80.22373678,29.44761551,8.802278215,4.743580256,79.22001036,54.54007252,878.4597546,0.237470584,35.58996107,109.8799431,42.41,53.77,19640000,10.5819271,85800,3.890770228,5.489189857
2020,6.879502484,49.70046921,17.98213286,7.861686078,7.64200299,62.5186846,37.9671151,528.6706722,0.228754756,32.03519648,107.8988672,39.77,44.77,4400000,10.32476039,41122,2.082755571,3.756080559
2020,2.002115623,35.08417102,19.21937804,8.341028461,17.27748691,12.04188482,41.62303665,746.9539376,0.325693093,14.9708622,96.67189442,31.29368081,45.68562001,488982,10.52749899,22682.89628,1.744188743,5.445951024
2020,5.138117718,46.35763337,18.19393969,8.43718155,8.604845447,26.64995823,34.3358396,293.7449556,0.295992478,17.72438975,101.4625004,16.69493923,52.16040586,2190616,10.47692171,31661,2.502619459,6.482688959
2020,4.987839442,40.40262913,14.98711871,8.455145697,6.779904995,27.82496041,42.37800489,774.2065961,0.383940231,26.59450855,104.6708826,37.94,47.08,5140000,10.41956934,36091,2.44466021,4.147309733
2020,4.164187322,40.87441498,17.72072225,8.775597226,10.71428571,23.36561743,35.53268765,293.9010357,0.288447155,18.50674551,103.8923392,41.43872641,31.46806468,1815600,10.44955483,40617.81313,6.487753805,6.440773519
2020,4.852080588,76.56679823,21.75828038,9.358953499,14.25934472,30.96446701,39.08629442,614.1848034,0.109214677,21.22470218,102.8993583,61.62924746,31.28939866,6198100,10.51341615,132376.9371,9.183795513,6.193722555
2020,4.252721566,41.56544721,18.10469471,8.127527032,10.29411765,20.58823529,40.38461538,684.7383721,0.443907797,18.01743878,98.33121332,24.88338447,46.58951141,1093900,10.46370316,32191,0,6.563727531
2020,4.119565457,78.63223344,26.06811445,10.09916279,4.64202011,64.29273456,52.04505935,1021.888856,0.40017137,23.28636488,104.4576213,30.52,65.33,13730000,10.51756447,54439,4.091224957,8.798747146
2020,1.77280819,50.62217926,9.910567028,6.374098291,23.33566924,11.21233357,31.3244569,1010.289116,0.223311198,15.98778306,93.41230511,6.550043179,31.43533091,635700,10.51897044,14950.64664,0,6.890891089
2020,4.284571008,59.64723024,16.41872382,9.214304255,21.1533606,24.8952179,60.35954148,1021.735557,0.418080615,47.56496257,117.1197925,40.75,49.56,25080000,10.56054113,63915,3.003384439,4.441567513
2020,2.774973299,53.30332546,14.74991416,9.392688697,23.0060758,31.35307166,64.9339377,953.3857942,0.554276567,49.5783037,118.1963393,40.14,49.24,30790000,10.29532692,54872,2.920055874,3.365237416
2020,3.617554162,71.44919713,27.81998544,10.48511029,8.223645436,50.20234961,61.5457153,1089.674437,0.314825424,45.3348486,115.3933798,56.29,38.44,29810000,10.87206708,135910,3.776581729,5.315205984
2020,3.763746515,50.7259657,11.47709738,8.512281644,26.59036379,17.59613514,56.62894754,1353.966304,0.5387768,53.03085096,116.1045184,40.2,49.87,34830000,10.28754855,39599,2.741833476,4.486161171
2020,3.53690514,73.45891825,33.28094187,10.93178841,9.318090213,58.30951596,67.61844564,1375.097292,0.490213656,48.33422488,119.2536324,34.82,61.61,101410000,10.88422749,110199,4.368301771,6.388528598
2020,4.650848877,60.08915879,16.37130415,9.341738693,19.01267166,31.22613547,62.90140954,953.5286083,0.489844336,51.56399069,118.9380092,39.21,49.11,44940000,10.55497906,53773,3.116932405,4.986421824
2020,4.323560954,52.97187829,15.37101398,9.32232329,24.16742197,29.3708894,64.10792721,1070.56683,0.545769848,53.5137119,118.0554444,34.35,51.27,23170000,10.31015194,38925,2.869897959,4.273429604
2020,4.384182385,55.05676205,13.4432126,8.639678318,28.40316224,21.65379445,58.84879138,1085.417874,0.465010375,45.34851127,115.8874797,36.55,54.28,48050000,10.58318595,43582,2.625434899,4.478522902
2020,3.782291198,76.33723409,28.22651153,10.65043491,8.322803209,67.57936354,71.25314935,1330.727906,0.430605211,38.4480244,111.1585959,35.17,61.4,124010000,10.93140427,123828,3.942523433,6.200528569
2020,3.746634993,61.13341857,19.66028954,9.482894556,21.15940059,43.08335316,64.4568283,1083.109822,0.442866495,40.53706672,112.3315139,42.07,49.4,20060000,10.5119365,67593,2.814680809,3.815231617
2020,5.357881024,63.92495034,18.30950524,9.579463823,20.56065638,31.92029693,65.14781533,890.2220154,0.474189465,50.11788009,118.7199677,39.05,50.11,27660000,10.56877215,50555,2.930256603,4.799700012
2020,4.12211648,70.21766026,22.22606582,10.43821568,11.85585133,60.06027122,66.13259669,1011.492821,0.421794642,26.92421171,107.0464538,38.5,51.49,30180000,10.82822253,103829,3.511037836,5.354461719
2020,4.568925941,64.41116451,19.84215904,9.799478252,18.24849684,32.32926614,68.73616796,908.1539661,0.431527938,44.73061375,113.3128489,39.31,51.57,58720000,10.67092485,62524,3.29316837,5.296001099
2020,4.079201219,67.30679983,22.61567334,10.40030042,17.08270419,51.53082533,61.94836209,996.4152239,0.44248799,33.97001329,110.5267886,40.84,51.83,78160000,10.80839373,110058,3.046979238,4.712820799
2020,4.536102598,59.32462929,15.37169466,9.235712138,17.07063712,36.78229665,61.00478469,936.7575323,0.504965465,51.37891677,119.3838048,40.62,49.8,17330000,10.46589544,44954,3.002125998,4.953054012
2020,3.354453031,74.26788925,22.89141142,10.23212834,11.13561694,50.71337308,63.27725724,850.9619279,0.484911499,47.07540198,116.9000015,48.38,47.35,36730000,10.74537796,78092,3.859155492,6.406912382
2020,3.184165066,72.69247625,19.19636984,10.07396889,7.391447619,62.51806038,49.68948823,535.5421687,0.356464951,29.84443465,104.6102106,37.01,57.88,13700000,10.43249685,43982,3.298245004,6.203328127
2020,3.698263825,62.72466502,22.08153744,10.3889472,11.45078214,32.4971385,51.52613506,736.3575568,0.531518696,42.31399374,113.2887766,53.51,42.5,14260000,10.50045417,64966,2.965534997,4.939064818
2020,3.465456584,60.00323125,24.37745585,10.46687736,10.87673517,51.35732666,52.97017143,679.3558754,0.456583297,39.01953119,110.0690571,45.47,46.97,14690000,10.50720225,43546,2.390887641,4.005624504
2020,2.799581611,53.17407527,20.4558428,10.25269181,12.99669162,41.76562772,51.07086888,569.2214765,0.496838801,41.59103717,109.2723288,42.92,49.57,15050000,10.44604437,56986,3.105761099,5.041140647
2020,2.632612522,53.31348496,18.98966896,9.736667627,12.05777345,34.05820621,46.70020556,689.2913827,0.440525991,35.56688128,106.5983835,59.56,35.57,15380000,10.32160561,42200,2.365797628,3.301523556
